22.4,10.6,-4,-36.9,-640.3,98.5
22.4,10.6,-4,-75.3,261.9,94.5
-19,5.4,-5.6,-75.3,261.9,94.5
-19,5.4,-5.6,-161.3,-530,88.3
34,11.2,-0.6,-161.3,-530,88.3
34,11.2,-0.6,-37.9,422.5,62.9
-15.9,0.8,0.1,-37.9,422.5,62.9
-15.9,0.8,0.1,-66.7,-367.8,-27.5
31.2,10.8,-8.9,-66.7,-367.8,-27.5
31.2,10.8,-8.9,80.7,303.7,54.8
-14.8,5.1,-0.4,80.7,303.7,54.8
-14.8,5.1,-0.4,-90.9,-263.6,52.5
41.4,13.9,-0.3,-90.9,-263.6,52.5
41.4,13.9,-0.3,-51.6,293.2,31.7
-6.5,12,3.8,-51.6,293.2,31.7
-6.5,12,3.8,31.6,112.1,23
30.5,31.6,-3.3,31.6,112.1,23
30.5,31.6,-3.3,-61.8,-354.5,93
11.1,18.1,-1.6,-61.8,-354.5,93
11.1,18.1,-1.6,-31.2,407.6,53.8
-0.6,19.6,-2.3,-31.2,407.6,53.8
-0.6,19.6,-2.3,-334.5,-676.9,-288.1
27.3,23.8,-10.2,-334.5,-676.9,-288.1
27.3,23.8,-10.2,-82.6,691.4,165.5
-7.7,10.2,2.3,-82.6,691.4,165.5
-7.7,10.2,2.3,21.8,-691.5,-62.9
19.6,14.3,1.1,21.8,-691.5,-62.9
19.6,14.3,1.1,1.5,445.6,76.5
-12,3.3,-3.2,1.5,445.6,76.5
-12,3.3,-3.2,41.9,-325.8,96.5
23.2,9.7,12.5,41.9,-325.8,96.5
23.2,9.7,12.5,-144.2,164.8,-52.5
-2.3,13,0.9,-144.2,164.8,-52.5
-2.3,13,0.9,228,155.1,-82.1
35.7,22.1,-9.2,228,155.1,-82.1
35.7,22.1,-9.2,-141.1,-20.3,43
-3.5,14.8,1.4,-141.1,-20.3,43
-3.5,14.8,1.4,86.8,93.6,-184.2
22.3,25.8,-7.1,86.8,93.6,-184.2
22.3,25.8,-7.1,-34.5,-221.1,185.4
14.6,21.7,-0.6,-34.5,-221.1,185.4
14.6,21.7,-0.6,51,411.7,-50.1
3.3,20.5,-0.1,51,411.7,-50.1
3.3,20.5,-0.1,-32.8,-441.2,-29.6
24.7,27.3,-5.6,-32.8,-441.2,-29.6
24.7,27.3,-5.6,5.7,548.7,26.6
-9.7,5.5,0.5,5.7,548.7,26.6
-9.7,5.5,0.5,-11.4,-661.9,20.4
25.5,13.5,0.2,-11.4,-661.9,20.4
25.5,13.5,0.2,68.7,482.8,61.7
-16.4,3.1,0.1,68.7,482.8,61.7
-16.4,3.1,0.1,137.5,-317.3,-106.4
36.2,13,-3.5,137.5,-317.3,-106.4
36.2,13,-3.5,-30.3,327.6,21.4
-10.1,4.8,1.3,-30.3,327.6,21.4
-10.1,4.8,1.3,34.1,-124.2,-19
27.2,19,-11.2,34.1,-124.2,-19
27.2,19,-11.2,17.6,242.8,44.3
-7.7,7.5,1.6,17.6,242.8,44.3
-7.7,7.5,1.6,-32,-68.6,5.8
25.5,29.1,4.5,-32,-68.6,5.8
25.5,29.1,4.5,-129.4,47.2,-54.6
-3.7,12.7,2.4,-129.4,47.2,-54.6
-3.7,12.7,2.4,43,29,-51.2
22.8,33.3,-0.9,43,29,-51.2
22.8,33.3,-0.9,137.8,-241.6,37.8
13.6,21.2,-0.3,137.8,-241.6,37.8
13.6,21.2,-0.3,15.3,499.1,24.4
-3.9,14.1,1.7,15.3,499.1,24.4
-3.9,14.1,1.7,-103.3,-468.5,-126.9
20.6,21.4,1,-103.3,-468.5,-126.9
20.6,21.4,1,-45.4,464.5,43.2
-12.4,3.6,-1.8,-45.4,464.5,43.2
-12.4,3.6,-1.8,-45.5,-564.8,-11.6
21.6,12.3,-3,-45.5,-564.8,-11.6
21.6,12.3,-3,-52.3,331.8,29.7
-6.4,6.5,0.6,-52.3,331.8,29.7
-6.4,6.5,0.6,12.1,-159.5,-10
28.3,28.4,0.9,12.1,-159.5,-10
28.3,28.4,0.9,-100.1,18.5,44.1
3.3,13.4,-0.1,-100.1,18.5,44.1
3.3,13.4,-0.1,-3.4,291,-60.9
15.7,34.3,3.9,-3.4,291,-60.9
15.7,34.3,3.9,157.2,-289.9,-40.8
20.5,21.7,-1.2,157.2,-289.9,-40.8
20.5,21.7,-1.2,4.9,448.3,-17.9
-7.7,6.3,0.4,4.9,448.3,-17.9
-7.7,6.3,0.4,152,-484.8,-74.4
20.6,11.2,-1,152,-484.8,-74.4
20.6,11.2,-1,-52.1,377.2,94.2
-11.9,1.3,-0.9,-52.1,377.2,94.2
-11.9,1.3,-0.9,-80.5,-248.4,1.5
24.8,10.8,8.3,-80.5,-248.4,1.5
24.8,10.8,8.3,-82.4,-12.8,-94.4
0.2,11.6,-0.1,-82.4,-12.8,-94.4
0.2,11.6,-0.1,55.3,161.7,-24.4
23.9,30.9,-3.1,55.3,161.7,-24.4
23.9,30.9,-3.1,-21.4,-313.8,-36.7
16.5,21,-3.6,-21.4,-313.8,-36.7
16.5,21,-3.6,3.4,450.5,-56.1
-5.3,7.9,1.3,3.4,450.5,-56.1
-5.3,7.9,1.3,52.1,-518.2,-76.7
17.8,23.4,-4.6,52.1,-518.2,-76.7
17.8,23.4,-4.6,-2.6,455.1,141.3
-12.3,0.9,7.1,-2.6,455.1,141.3
-12.3,0.9,7.1,80.4,-357.6,-288.5
24,5.2,-11,80.4,-357.6,-288.5
24,5.2,-11,34.6,249.8,75.3
-5,6.9,1.5,34.6,249.8,75.3
-5,6.9,1.5,50.5,25.2,-74.1
27.8,43.7,0.1,50.5,25.2,-74.1
27.8,43.7,0.1,101.3,-225.4,201.4
9.4,21.3,2.2,101.3,-225.4,201.4
9.4,21.3,2.2,4.8,375.4,11
-0.9,18.4,1.3,4.8,375.4,11
-0.9,18.4,1.3,-105.8,-600.6,-259
4.7,17.7,1.7,-105.8,-600.6,-259
4.7,17.7,1.7,-103.2,413.3,10.6
8.5,26.2,-0.8,-103.2,413.3,10.6
8.5,26.2,-0.8,339.9,-287.6,-196.4
14.1,26.7,-2.1,339.9,-287.6,-196.4
14.1,26.7,-2.1,54.2,510.2,96.8
-3.9,10.6,0,54.2,510.2,96.8
-3.9,10.6,0,186.3,-515.6,-53.6
14.9,21.3,0,186.3,-515.6,-53.6
14.9,21.3,0,-61.6,404.8,129.7
-11.6,2.1,0.7,-61.6,404.8,129.7
