2.6,27.9,7.9,-177.8,-546.8,-89.3
11.1,18.4,9.9,-177.8,-546.8,-89.3
11.1,18.4,9.9,135.2,495.5,34.5
-11.2,9.8,4,135.2,495.5,34.5
-11.2,9.8,4,-21.3,-324.9,149.5
34.8,9.3,10.2,-21.3,-324.9,149.5
34.8,9.3,10.2,12.2,263.7,-34.6
-2.8,19.4,8.1,12.2,263.7,-34.6
-2.8,19.4,8.1,12.7,130.1,-33.4
-3.1,18.9,8.7,12.7,130.1,-33.4
-3.1,18.9,8.7,-99.5,-434.1,57
10.6,8.5,6.1,-99.5,-434.1,57
10.6,8.5,6.1,27.2,435.4,162.1
-20.6,10,3.8,27.2,435.4,162.1
-20.6,10,3.8,-26.3,-200,53
13.4,16.4,7.5,-26.3,-200,53
13.4,16.4,7.5,-47.1,-152.9,-42.9
3.1,18.8,10.3,-47.1,-152.9,-42.9
3.1,18.8,10.3,160.3,338,57.7
-3.8,15.3,7.1,160.3,338,57.7
-3.8,15.3,7.1,-166,-424.5,-12.1
15.7,1.6,2.3,-166,-424.5,-12.1
15.7,1.6,2.3,-1,361.5,88.9
-15,12.1,7.4,-1,361.5,88.9
-15,12.1,7.4,55.5,-62.4,19.9
2.2,20,8.6,55.5,-62.4,19.9
2.2,20,8.6,-0.2,-349.5,-70.5
2.8,20.5,11.6,-0.2,-349.5,-70.5
2.8,20.5,11.6,56.6,390,-101.8
-7.4,10.3,3.3,56.6,390,-101.8
-7.4,10.3,3.3,-111.1,-399.7,88.3
12.3,3,6,-111.1,-399.7,88.3
12.3,3,6,21.6,343.6,13.1
-12,10.2,6,21.6,343.6,13.1
-12,10.2,6,11.4,-73.2,9.8
3.1,22.4,8.5,11.4,-73.2,9.8
3.1,22.4,8.5,-56.1,-319,-101.2
5.6,20,7.3,-56.1,-319,-101.2
5.6,20,7.3,73.6,410.6,-25.1
-8.6,5.9,3.3,73.6,410.6,-25.1
-8.6,5.9,3.3,-13.2,-273.5,132.5
24.1,4.7,7.2,-13.2,-273.5,132.5
24.1,4.7,7.2,52.8,207.9,15.9
-3.6,14.8,7,52.8,207.9,15.9
-3.6,14.8,7,20.7,167.6,3
-3,15.6,8.1,20.7,167.6,3
-3,15.6,8.1,-104.2,-404.4,24.5
11.3,8.2,6.1,-104.2,-404.4,24.5
11.3,8.2,6.1,16.3,427.1,50.3
-16.7,5.3,8.5,16.3,427.1,50.3
-16.7,5.3,8.5,45.4,-124.8,63
8.2,19.7,7.1,45.4,-124.8,63
8.2,19.7,7.1,-110.4,-123.2,-143.2
-0.4,18.6,12.4,-110.4,-123.2,-143.2
-0.4,18.6,12.4,92.1,360.3,-39.9
-7.9,9.1,3.5,92.1,360.3,-39.9
-7.9,9.1,3.5,-52.6,-353.7,102.4
21.9,2.3,4.2,-52.6,-353.7,102.4
21.9,2.3,4.2,59,305.1,103.6
